order_detail_id,order_id,product_id,quantity
9571,3872,27,2
9572,3873,9,1
9573,3873,21,5
9574,3873,29,5
9575,3873,31,5
9576,3874,64,1
9577,3875,14,4
9578,3876,47,5
9579,3877,32,3
9580,3878,5,1
9581,3878,56,2
9582,3878,47,5
9583,3878,23,4
9584,3879,62,5
9585,3880,55,3
9586,3880,56,1
9587,3880,29,1
9588,3881,65,4
9589,3881,4,3
9590,3881,3,4
9591,3881,26,3
9592,3882,62,4
9593,3882,41,5
9594,3882,64,2
9595,3883,56,1
9596,3883,8,4
9597,3884,49,4
9598,3884,41,2
9599,3885,33,1
9600,3885,39,1
9601,3886,23,3
9602,3886,70,2
9603,3886,39,5
9604,3887,55,1
9605,3887,38,2
9606,3887,71,2
9607,3887,61,3
9608,3888,51,5
9609,3888,5,3
9610,3888,14,5
9611,3889,53,4
9612,3889,44,5
9613,3889,9,2
9614,3890,3,3
9615,3890,37,2
9616,3890,51,3
9617,3890,15,2
9618,3891,52,5
9619,3891,3,3
9620,3891,4,1
9621,3891,69,2
9622,3892,21,2
9623,3892,15,1
9624,3892,65,5
9625,3893,13,3
9626,3893,5,5
9627,3893,31,2
9628,3894,19,5
9629,3894,71,4
9630,3894,64,2
9631,3895,14,1
9632,3895,50,5
9633,3895,22,3
9634,3896,57,2
9635,3896,62,5
9636,3896,15,1
9637,3896,25,1
9638,3897,63,1
9639,3897,29,5
9640,3897,2,5
9641,3897,67,5
9642,3898,70,3
9643,3898,10,1
9644,3898,31,3
9645,3899,30,3
9646,3899,64,2
9647,3899,19,4
9648,3900,46,5
9649,3900,53,1
9650,3900,30,1
9651,3901,51,5
9652,3902,63,4
9653,3902,21,1
9654,3903,47,5
9655,3903,34,1
9656,3903,49,5
9657,3904,16,2
9658,3904,18,1
9659,3904,70,4
9660,3904,9,2
9661,3905,36,4
9662,3905,40,3
9663,3905,47,1
9664,3905,3,5
9665,3906,53,1
9666,3906,54,5
9667,3906,47,2
9668,3906,29,2
9669,3907,5,1
9670,3907,13,2
9671,3907,26,2
9672,3907,9,1
9673,3908,9,4
9674,3908,24,3
9675,3908,47,5
9676,3909,38,5
9677,3909,65,2
9678,3910,47,3
9679,3910,42,5
9680,3911,7,3
9681,3911,42,2
9682,3911,67,5
9683,3912,10,4
9684,3912,55,2
9685,3912,51,2
9686,3912,47,3
9687,3913,49,1
9688,3913,67,3
9689,3914,42,5
9690,3915,60,5
9691,3915,41,4
9692,3915,68,1
9693,3916,68,1
9694,3916,13,4
9695,3917,40,5
9696,3917,54,3
9697,3917,2,1
9698,3917,14,4
9699,3918,2,3
9700,3918,64,3
9701,3918,37,3
9702,3919,44,1
9703,3919,6,4
9704,3919,59,3
9705,3920,54,1
9706,3920,26,1
9707,3921,9,2
9708,3922,40,2
9709,3922,62,5
9710,3923,54,4
9711,3923,32,4
9712,3923,12,1
9713,3924,17,2
9714,3924,70,4
9715,3925,29,1
9716,3925,11,1
9717,3925,33,4
9718,3926,39,5
9719,3926,15,3
9720,3926,9,2
9721,3927,6,3
9722,3927,38,5
9723,3927,7,5
9724,3927,51,1
9725,3928,2,2
9726,3929,7,5
9727,3929,30,2
9728,3929,48,3
9729,3929,69,4
9730,3930,56,1
9731,3930,69,2
9732,3931,65,4
9733,3931,59,5
9734,3931,58,2
9735,3931,44,5
9736,3932,62,3
9737,3933,17,5
9738,3933,53,5
9739,3934,56,4
9740,3934,22,4
9741,3934,25,4
9742,3934,23,3
9743,3935,16,4
9744,3935,28,3
9745,3935,30,3
9746,3935,63,4
9747,3936,59,5
9748,3936,57,5
9749,3936,5,1
9750,3937,51,4
9751,3937,52,2
9752,3938,37,5
9753,3938,38,2
9754,3938,40,4
9755,3939,49,3
9756,3940,35,4
9757,3940,49,1
9758,3941,37,5
9759,3942,50,2
9760,3942,25,3
9761,3942,66,2
9762,3942,16,5
9763,3943,41,5
9764,3944,28,1
9765,3944,39,2
9766,3945,29,5
9767,3945,12,4
9768,3945,58,4
9769,3946,31,5
9770,3946,43,5
9771,3946,22,3
9772,3947,70,3
9773,3947,45,2
9774,3948,43,2
9775,3948,54,4
9776,3949,14,5
9777,3949,70,5
9778,3950,29,5
9779,3950,58,2
9780,3950,1,5
9781,3951,47,2
9782,3951,43,5
9783,3951,35,3
9784,3952,2,3
9785,3953,55,1
9786,3953,27,2
9787,3953,62,5
9788,3953,30,1
9789,3954,60,4
9790,3954,71,3
9791,3954,8,4
9792,3954,51,4
9793,3955,28,5
9794,3955,2,2
9795,3956,23,3
9796,3956,30,2
9797,3956,27,5
9798,3957,46,1
9799,3957,55,4
9800,3958,5,3
9801,3959,9,4
9802,3959,36,4
9803,3960,57,1
9804,3960,68,3
9805,3960,15,1
9806,3960,29,5
9807,3961,12,2
9808,3961,34,4
9809,3962,44,4
9810,3963,51,2
9811,3963,53,2
9812,3963,41,4
9813,3963,21,5
9814,3964,37,2
9815,3964,67,3
9816,3965,32,1
9817,3966,70,2
9818,3966,18,1
9819,3966,45,2
9820,3967,32,4
9821,3967,58,3
9822,3968,20,1
9823,3968,45,1
9824,3968,16,5
9825,3969,59,1
9826,3969,32,4
9827,3969,19,4
9828,3969,9,5
9829,3970,66,4
9830,3970,7,3
9831,3971,36,2
9832,3971,61,1
9833,3971,23,5
9834,3972,48,4
9835,3972,20,1
9836,3972,63,3
9837,3973,3,1
9838,3973,26,5
9839,3973,27,1
9840,3974,62,4
9841,3974,20,2
9842,3974,51,3
9843,3974,43,2
9844,3975,36,4
9845,3975,20,3
9846,3975,21,1
9847,3976,35,1
9848,3976,43,4
9849,3977,2,2
9850,3978,59,2
9851,3978,32,1
9852,3978,68,4
9853,3978,40,3
9854,3979,31,2
9855,3979,40,1
9856,3979,46,2
9857,3980,47,4
9858,3980,44,4
9859,3981,66,5
9860,3981,46,4
9861,3981,60,5
9862,3981,53,3
9863,3982,54,4
9864,3982,37,1
9865,3982,70,4
9866,3983,57,2
9867,3983,45,2
9868,3983,32,4
9869,3983,49,5
9870,3984,10,2
9871,3984,1,3
9872,3984,67,5
9873,3985,56,2
9874,3985,64,5
9875,3985,37,4
9876,3986,5,1
9877,3986,3,1
9878,3986,44,5
9879,3986,32,1
9880,3987,59,4
9881,3987,20,1
9882,3987,57,1
9883,3988,35,1
9884,3988,68,2
9885,3988,31,5
9886,3988,3,2
9887,3989,1,2
9888,3989,55,3
9889,3989,57,1
9890,3990,18,5
9891,3991,35,5
9892,3991,71,3
9893,3992,45,2
9894,3993,48,4
9895,3993,51,4
9896,3993,7,3
9897,3994,1,5
9898,3995,56,4
9899,3995,35,1
9900,3996,15,3
9901,3997,69,5
9902,3997,1,5
9903,3997,41,1
9904,3998,8,1
9905,3999,58,5
9906,3999,19,2
9907,3999,34,2
9908,3999,11,3
9909,4000,44,5
9910,4000,1,4
9911,4000,60,2
9912,4000,35,2
9913,4001,1,3
9914,4001,40,3
9915,4001,14,3
9916,4001,5,4
9917,4002,50,5
9918,4003,70,2
9919,4003,35,5
9920,4004,47,4
9921,4004,17,1
9922,4004,70,1
9923,4005,2,2
9924,4005,43,3
9925,4005,16,4
9926,4005,51,5
9927,4006,3,3
9928,4007,70,3
9929,4007,48,4
9930,4008,38,4
9931,4009,66,3
9932,4009,3,2
9933,4009,68,3
9934,4010,18,2
9935,4010,62,4
9936,4011,41,5
9937,4011,67,2
9938,4011,60,2
9939,4012,46,3
9940,4013,36,5
9941,4013,28,4
9942,4013,51,3
9943,4014,12,5
9944,4014,21,2
9945,4014,69,1
9946,4015,10,1
9947,4016,2,1
9948,4016,65,2
9949,4017,38,3
9950,4018,26,3
9951,4018,46,2
9952,4019,13,2
9953,4020,11,4
9954,4021,56,4
9955,4021,11,5
9956,4021,67,3
9957,4022,10,1
9958,4022,32,3
9959,4022,5,5
9960,4022,8,2
9961,4023,12,4
9962,4023,25,1
9963,4023,9,2
9964,4024,62,3
9965,4024,30,2
9966,4024,57,4
9967,4024,10,4
9968,4025,65,4
9969,4025,26,4
9970,4025,55,4
9971,4026,54,2
9972,4027,41,4
9973,4027,9,1
9974,4027,39,1
9975,4028,60,5
9976,4028,25,4
9977,4028,24,2
9978,4029,5,3
9979,4030,21,2
9980,4030,15,1
9981,4031,19,3
9982,4032,1,1
9983,4032,58,5
9984,4032,7,1
9985,4033,68,5
9986,4033,21,3
9987,4033,52,5
9988,4034,9,3
9989,4034,39,2
9990,4034,36,3
9991,4034,26,1
9992,4035,25,2
9993,4036,22,4
9994,4036,63,1
9995,4037,64,4
9996,4037,18,3
9997,4037,67,1
9998,4038,14,5
9999,4039,41,4
10000,4039,28,1
10001,4039,33,1
10002,4039,25,4
10003,4040,35,4
10004,4041,47,5
10005,4041,62,5
10006,4041,64,3
10007,4041,9,4
10008,4042,22,2
10009,4042,64,5
10010,4043,35,1
10011,4043,43,2
10012,4043,39,2
10013,4043,9,3
10014,4044,20,3
10015,4044,15,3
10016,4044,28,1
10017,4044,71,4
10018,4045,17,2
10019,4045,53,3
10020,4045,54,4
10021,4045,20,2
10022,4046,23,5
10023,4047,12,4
10024,4047,44,5
10025,4048,30,4
10026,4048,54,5
10027,4048,12,4
10028,4048,71,4
10029,4049,68,4
10030,4049,7,5
10031,4049,29,3
10032,4049,12,3
10033,4050,61,4
10034,4050,57,5
10035,4050,60,1
10036,4050,70,5
10037,4051,20,4
10038,4051,71,2
10039,4051,61,2
10040,4052,57,1
10041,4052,17,3
10042,4052,2,5
10043,4053,34,5
10044,4053,27,1
10045,4053,24,2
10046,4053,45,5
10047,4054,40,1
10048,4055,43,3
10049,4055,46,1
10050,4055,6,4
10051,4055,24,2
10052,4056,6,2
10053,4056,67,1
10054,4057,66,1
10055,4058,17,1
10056,4058,47,2
10057,4058,63,2
10058,4058,19,3
10059,4059,1,1
10060,4059,27,2
10061,4059,13,3
10062,4060,12,1
10063,4060,18,5
10064,4060,7,2
10065,4061,41,2
10066,4062,39,2
10067,4062,28,1
10068,4062,53,3
10069,4062,59,5
10070,4063,68,5
10071,4064,33,2
10072,4064,47,4
10073,4064,34,3
10074,4065,59,4
10075,4065,47,5
10076,4065,30,3
10077,4065,37,2
10078,4066,58,2
10079,4066,64,2
10080,4067,71,3
10081,4067,8,5
10082,4068,52,5
10083,4068,27,2
10084,4068,10,2
10085,4069,4,2
10086,4069,48,5
10087,4069,1,3
10088,4070,11,3
10089,4070,17,1
10090,4070,13,1
10091,4070,57,3
10092,4071,23,5
10093,4072,8,3
10094,4072,70,3
10095,4072,39,4
10096,4073,30,2
10097,4073,57,5
10098,4073,21,3
10099,4073,43,4
10100,4074,6,4
10101,4075,45,3
10102,4075,66,5
10103,4075,20,4
10104,4076,36,5
10105,4076,69,4
10106,4076,71,5
10107,4077,63,2
10108,4077,56,1
10109,4078,55,4
10110,4078,46,4
10111,4078,5,5
10112,4078,25,1
10113,4079,37,5
10114,4080,23,4
10115,4080,64,2
10116,4080,28,5
10117,4080,52,2
10118,4081,10,1
10119,4081,71,1
10120,4081,45,5
10121,4082,6,1
10122,4082,30,3
10123,4083,17,5
10124,4083,37,2
10125,4084,13,1
10126,4084,42,3
10127,4085,65,2
10128,4085,4,1
10129,4085,36,3
10130,4086,69,2
10131,4086,46,4
10132,4087,32,1
10133,4087,31,3
10134,4088,9,3
10135,4088,68,2
10136,4088,51,4
10137,4088,36,4
10138,4089,41,1
10139,4089,28,1
10140,4090,71,2
10141,4090,1,5
10142,4090,7,4
10143,4090,41,4
10144,4091,34,5
10145,4091,51,5
10146,4091,64,5
10147,4091,48,3
10148,4092,23,1
10149,4093,15,4
10150,4093,24,2
10151,4093,57,1
10152,4094,19,2
10153,4094,54,3
10154,4094,62,2
10155,4094,34,1
10156,4095,44,2
10157,4095,12,2
10158,4095,55,2
10159,4096,6,2
10160,4096,63,5
10161,4096,71,1
10162,4096,39,1
10163,4097,6,4
10164,4097,20,3
10165,4097,65,1
10166,4098,7,5
10167,4098,67,3
10168,4098,55,2
10169,4099,48,1
10170,4099,5,3
10171,4099,8,2
10172,4100,11,3
10173,4100,26,3
10174,4100,53,4
10175,4100,1,5
10176,4101,55,1
10177,4101,16,5
10178,4101,35,4
10179,4101,43,5
10180,4102,50,4
10181,4102,17,2
10182,4102,34,3
10183,4103,2,4
10184,4103,30,5
10185,4104,27,2
10186,4104,56,1
10187,4104,45,1
10188,4105,44,5
10189,4105,64,1
10190,4105,17,2
10191,4106,51,5
10192,4106,45,4
10193,4107,10,5
10194,4107,51,4
10195,4108,65,4
10196,4108,28,4
10197,4108,35,5
10198,4109,40,3
10199,4109,14,4
10200,4109,27,4
10201,4110,68,4
10202,4111,71,4
10203,4111,47,3
10204,4111,25,4
10205,4111,20,3
10206,4112,2,3
10207,4112,8,5
10208,4112,39,2
10209,4112,52,1
10210,4113,53,2
10211,4113,45,4
10212,4113,57,3
10213,4114,29,4
10214,4115,52,5
10215,4115,71,4
10216,4116,66,2
10217,4116,11,3
10218,4116,24,3
10219,4116,1,5
10220,4117,71,2
10221,4117,4,4
10222,4118,70,4
10223,4118,52,5
10224,4118,53,1
10225,4118,55,3
10226,4119,43,4
10227,4119,1,1
10228,4119,30,3
10229,4120,4,2
10230,4120,41,5
10231,4121,51,1
10232,4121,31,1
10233,4122,51,1
10234,4122,64,1
10235,4123,59,4
10236,4123,47,5
10237,4123,67,5
10238,4124,18,1
10239,4125,56,4
10240,4126,33,3
10241,4126,60,2
10242,4126,2,1
10243,4127,25,2
10244,4128,29,3
10245,4128,5,4
10246,4128,33,1
10247,4129,52,5
10248,4129,51,4
10249,4129,53,2
10250,4130,50,4
10251,4131,62,5
10252,4131,5,5
10253,4131,23,3
10254,4132,21,1
10255,4132,27,4
10256,4133,48,1
10257,4134,35,4
10258,4134,59,4
10259,4134,70,1
10260,4134,24,5
10261,4135,9,2
10262,4136,26,1
10263,4136,34,3
10264,4136,66,3
10265,4136,24,4
10266,4137,17,2
10267,4137,45,1
10268,4138,20,3
10269,4138,3,5
10270,4139,65,4
10271,4139,13,3
10272,4140,17,2
10273,4140,63,4
10274,4140,16,3
10275,4140,1,2
10276,4141,54,4
10277,4141,56,3
10278,4141,52,2
10279,4142,70,2
10280,4142,41,2
10281,4142,42,2
10282,4142,38,5
10283,4143,48,3
10284,4143,20,2
10285,4143,36,2
10286,4144,50,4
10287,4144,65,3
10288,4144,18,3
10289,4144,66,1
10290,4145,41,5
10291,4146,45,2
10292,4147,22,1
10293,4147,32,2
10294,4147,67,3
10295,4147,49,5
10296,4148,9,3
10297,4148,22,4
10298,4149,5,5
10299,4149,56,1
10300,4149,38,3
10301,4149,62,3
10302,4150,47,3
10303,4150,65,1
10304,4150,56,3
10305,4150,55,1
10306,4151,32,2
10307,4151,45,3
10308,4151,42,2
10309,4152,16,2
10310,4152,39,4
10311,4152,53,2
10312,4153,34,5
10313,4154,3,2
10314,4155,39,3
10315,4155,45,5
10316,4155,68,2
10317,4156,64,1
10318,4156,57,1
10319,4156,22,5
10320,4156,61,5
10321,4157,37,4
10322,4157,39,3
10323,4158,1,3
10324,4158,59,4
10325,4158,14,3
10326,4159,29,5
10327,4160,64,1
10328,4160,14,4
10329,4161,51,2
10330,4161,27,1
10331,4161,52,1
10332,4162,52,3
10333,4162,20,3
10334,4162,9,3
10335,4163,69,2
10336,4164,51,3
10337,4164,57,4
10338,4165,51,3
10339,4165,60,3
10340,4166,14,5
10341,4166,59,5
10342,4167,6,4
10343,4167,56,4
10344,4168,38,2
10345,4168,56,5
10346,4168,36,2
10347,4169,57,1
10348,4169,65,2
10349,4169,66,5
10350,4169,69,4
10351,4170,40,2
10352,4170,6,2
10353,4170,62,2
10354,4170,32,3
10355,4171,7,1
10356,4172,14,2
10357,4172,59,2
10358,4172,35,4
10359,4173,29,5
10360,4173,70,1
10361,4173,24,2
10362,4173,63,1
10363,4174,24,1
10364,4175,41,4
10365,4175,57,1
10366,4175,2,4
10367,4176,59,1
10368,4177,10,1
10369,4177,25,4
10370,4177,12,1
10371,4177,14,5
10372,4178,19,5
10373,4178,35,2
10374,4178,58,3
10375,4179,20,1
10376,4180,60,5
10377,4180,21,5
10378,4180,1,1
10379,4180,22,3
10380,4181,66,2
10381,4181,54,1
10382,4181,18,5
10383,4181,63,4
10384,4182,14,2
10385,4182,56,2
10386,4182,48,5
10387,4183,40,4
10388,4184,46,5
10389,4184,21,5
10390,4185,45,2
10391,4185,11,3
10392,4185,48,1
10393,4185,60,4
10394,4186,39,1
10395,4186,42,3
10396,4186,12,5
10397,4186,18,4
10398,4187,11,1
10399,4188,16,3
10400,4188,61,2
10401,4188,57,2
10402,4189,67,4
10403,4190,50,5
10404,4190,64,3
10405,4191,70,2
10406,4191,22,3
10407,4191,68,5
10408,4191,58,5
10409,4192,59,2
10410,4193,57,1
10411,4193,16,5
10412,4194,65,1
10413,4194,51,4
10414,4194,59,4
10415,4194,2,2
10416,4195,38,1
10417,4196,34,2
10418,4196,10,5
10419,4196,1,2
10420,4196,2,1
10421,4197,49,3
10422,4197,68,3
10423,4197,34,2
10424,4197,3,2
10425,4198,64,2
10426,4198,56,2
10427,4198,25,4
10428,4199,31,3
10429,4200,38,3
10430,4201,33,2
10431,4201,14,3
10432,4201,62,2
10433,4201,43,5
10434,4202,69,1
10435,4202,12,2
10436,4203,42,4
10437,4203,27,5
10438,4204,59,4
10439,4205,34,5
10440,4205,23,1
10441,4206,56,5
10442,4206,52,5
10443,4206,42,2
10444,4206,5,1
10445,4207,48,5
10446,4207,62,4
10447,4207,65,1
10448,4207,63,4
10449,4208,52,2
10450,4208,71,3
10451,4209,71,2
10452,4210,19,4
10453,4210,8,2
10454,4210,60,1
10455,4210,48,5
10456,4211,60,2
10457,4211,51,1
10458,4212,4,5
10459,4213,29,3
10460,4213,14,1
10461,4213,10,2
10462,4213,55,1
10463,4214,70,3
10464,4214,6,1
10465,4215,18,4
10466,4216,54,2
10467,4216,68,4
10468,4217,61,2
10469,4217,58,3
10470,4217,4,2
10471,4217,46,2
10472,4218,2,2
10473,4218,50,1
10474,4218,67,4
10475,4218,27,1
10476,4219,44,5
10477,4220,38,1
10478,4220,8,3
10479,4221,42,2
10480,4222,15,2
10481,4222,59,5
10482,4223,22,5
10483,4223,68,1
10484,4223,65,3
10485,4223,24,1
10486,4224,8,1
10487,4224,23,1
10488,4224,66,5
10489,4224,41,5
10490,4225,24,5
10491,4226,50,5
10492,4226,59,1
10493,4226,5,5
10494,4226,36,2
10495,4227,18,2
10496,4228,50,5
10497,4228,68,1
10498,4228,40,4
10499,4229,30,5
10500,4229,24,5
10501,4230,46,5
10502,4230,55,1
10503,4231,1,2
10504,4231,27,3
10505,4231,9,3
10506,4232,40,1
10507,4232,14,3
10508,4232,71,3
10509,4232,23,1
10510,4233,38,5
10511,4233,9,5
10512,4234,37,4
10513,4234,20,2
10514,4235,29,5
10515,4235,35,5
10516,4236,53,2
10517,4236,66,2
10518,4236,28,4
10519,4237,23,4
10520,4238,25,2
10521,4238,7,4
10522,4239,54,4
10523,4240,65,5
10524,4240,24,5
10525,4241,15,2
10526,4241,52,3
10527,4241,53,2
10528,4242,33,3
10529,4243,63,2
10530,4244,13,2
10531,4244,68,4
10532,4244,50,1
10533,4245,6,1
10534,4245,24,4
10535,4245,45,5
10536,4246,46,4
10537,4247,2,1
10538,4247,17,2
10539,4247,37,1
10540,4248,14,1
10541,4248,13,5
10542,4248,31,5
10543,4248,21,2
10544,4249,59,2
10545,4250,63,1
10546,4250,36,3
10547,4250,69,2
10548,4250,57,1
10549,4251,48,4
10550,4252,2,2
10551,4252,25,5
10552,4252,71,4
10553,4252,41,2
10554,4253,4,5
10555,4253,22,5
10556,4254,62,1
10557,4254,11,2
10558,4255,50,3
10559,4255,13,2
10560,4255,8,5
10561,4256,2,1
10562,4257,54,1
10563,4258,1,1
10564,4259,21,4
10565,4259,54,3
10566,4259,27,2
10567,4260,5,5
10568,4260,37,1
10569,4261,24,4
10570,4261,33,3
10571,4261,59,1
10572,4261,3,4
10573,4262,8,4
10574,4262,59,3
10575,4262,26,2
10576,4262,18,2
10577,4263,40,2
10578,4263,48,3
10579,4264,35,2
10580,4264,30,1
10581,4264,15,5
10582,4265,34,5
10583,4266,55,2
10584,4267,18,1
10585,4267,32,5
10586,4267,49,1
10587,4267,27,2
10588,4268,12,4
10589,4268,57,2
10590,4268,47,3
10591,4269,10,5
10592,4269,49,1
10593,4269,15,2
10594,4270,28,3
10595,4270,12,4
10596,4270,19,4
10597,4270,1,1
10598,4271,11,1
10599,4271,23,3
10600,4271,34,3
10601,4272,4,2
10602,4272,63,4
10603,4273,29,1
10604,4274,13,3
10605,4274,59,5
10606,4274,3,4
10607,4275,33,4
10608,4275,57,4
10609,4275,7,2
10610,4276,4,1
10611,4276,23,1
10612,4276,70,1
10613,4277,40,4
10614,4277,14,1
10615,4277,47,3
10616,4277,23,5
10617,4278,49,2
10618,4278,10,5
10619,4278,65,3
10620,4279,13,3
10621,4280,36,3
10622,4280,13,2
10623,4280,19,5
10624,4281,12,4
10625,4282,12,1
10626,4283,12,3
10627,4283,10,2
10628,4283,63,1
10629,4283,36,5
10630,4284,63,5
10631,4284,57,2
10632,4284,40,3
10633,4285,56,4
10634,4285,14,4
10635,4285,15,2
10636,4285,49,5
10637,4286,21,3
10638,4287,30,1
10639,4287,46,4
10640,4288,13,1
10641,4289,68,3
10642,4289,69,4
10643,4290,3,5
10644,4291,13,3
10645,4291,36,2
10646,4291,6,2
10647,4291,14,2
10648,4292,70,4
10649,4292,25,4
10650,4292,36,2
10651,4293,67,2
10652,4293,21,4
10653,4293,34,3
10654,4293,13,4
10655,4294,5,5
10656,4294,58,1
10657,4294,64,4
10658,4294,66,3
10659,4295,18,4
10660,4296,31,3
10661,4296,53,5
10662,4296,61,5
10663,4296,16,5
10664,4297,32,3
10665,4297,48,1
10666,4297,23,4
10667,4298,63,1
10668,4299,38,5
10669,4299,50,3
10670,4299,11,3
10671,4299,5,5
10672,4300,55,4
10673,4301,13,3
10674,4302,60,1
10675,4303,62,1
10676,4303,30,5
10677,4304,18,2
10678,4304,71,3
10679,4305,9,5
10680,4306,55,5
10681,4306,2,1
10682,4306,53,2
10683,4306,58,4
10684,4307,25,1
10685,4307,28,3
10686,4307,56,2
10687,4308,17,2
10688,4308,32,2
10689,4308,27,1
10690,4309,69,1
10691,4310,15,1
10692,4310,23,5
10693,4310,9,2
10694,4311,18,2
10695,4312,64,2
10696,4312,46,3
10697,4313,12,1
10698,4313,55,3
10699,4313,18,4
10700,4313,66,2
10701,4314,65,5
10702,4314,36,2
10703,4314,12,1
10704,4314,55,4
10705,4315,4,2
10706,4315,28,4
10707,4316,3,4
10708,4317,14,1
10709,4317,2,4
10710,4317,17,5
10711,4318,42,5
10712,4318,20,2
10713,4318,4,2
10714,4318,46,3
10715,4319,19,1
10716,4319,14,4
10717,4319,6,2
10718,4319,15,5
10719,4320,27,4
10720,4320,24,1
10721,4321,25,2
10722,4321,29,2
10723,4321,69,5
10724,4321,68,1
10725,4322,15,5
10726,4322,11,3
10727,4322,22,4
10728,4323,56,4
10729,4323,49,3
10730,4323,51,3
10731,4324,62,2
10732,4324,5,1
10733,4324,41,4
10734,4324,13,3
10735,4325,46,5
10736,4325,42,4
10737,4325,66,2
10738,4326,48,1
10739,4326,70,1
10740,4326,26,5
10741,4327,57,4
10742,4327,22,1
10743,4327,60,2
10744,4328,35,5
10745,4328,34,1
10746,4328,66,3
10747,4328,27,4
10748,4329,21,4
10749,4329,62,5
10750,4329,17,2
10751,4329,59,1
10752,4330,67,5
10753,4330,1,2
10754,4330,49,2
10755,4330,59,2
10756,4331,33,2
10757,4331,12,2
10758,4332,16,5
10759,4332,19,5
10760,4332,24,1
10761,4333,53,4
10762,4333,67,1
10763,4334,55,5
10764,4334,11,3
10765,4334,57,1
10766,4335,10,2
10767,4336,3,5
10768,4337,15,4
10769,4338,12,2
10770,4338,32,2
10771,4338,7,2
10772,4339,2,2
10773,4339,55,4
10774,4339,58,5
10775,4340,15,1
10776,4340,33,4
10777,4340,60,4
10778,4341,66,4
10779,4341,16,1
10780,4342,31,5
10781,4343,60,2
10782,4343,50,4
10783,4343,19,1
10784,4343,8,2
10785,4344,48,1
10786,4344,5,1
10787,4344,25,1
10788,4344,37,5
10789,4345,59,3
10790,4345,43,5
10791,4345,44,5
10792,4345,58,4
10793,4346,25,2
10794,4347,60,5
10795,4348,62,3
10796,4349,50,4
10797,4349,62,4
10798,4349,10,2
10799,4349,35,2
10800,4350,59,5
10801,4350,60,5
10802,4351,54,5
10803,4352,6,2
10804,4353,39,4
10805,4353,59,5
10806,4354,18,1
10807,4355,51,4
10808,4355,63,4
10809,4356,9,4
10810,4356,18,5
10811,4356,8,4
10812,4356,48,2
10813,4357,10,3
10814,4357,35,5
10815,4357,15,3
10816,4357,63,1
10817,4358,61,5
10818,4359,44,4
10819,4359,46,2
10820,4359,51,1
10821,4360,45,1
10822,4360,33,2
10823,4360,50,3
10824,4360,19,3
10825,4361,4,2
10826,4361,2,5
10827,4362,49,2
10828,4362,5,2
10829,4362,32,3
10830,4363,52,5
10831,4363,21,2
10832,4364,32,1
10833,4364,69,3
10834,4364,54,3
10835,4364,51,5
10836,4365,22,1
10837,4365,70,1
10838,4365,43,4
10839,4365,29,1
10840,4366,39,4
10841,4367,16,5
10842,4367,33,1
10843,4368,25,1
10844,4368,69,2
10845,4368,17,5
10846,4369,13,3
10847,4369,65,3
10848,4370,6,2
10849,4370,11,3
10850,4371,31,5
10851,4371,50,5
10852,4371,16,1
10853,4371,71,2
10854,4372,37,3
10855,4373,6,4
10856,4374,25,2
10857,4374,27,2
10858,4374,3,4
10859,4374,70,3
10860,4375,53,5
10861,4376,32,1
10862,4377,38,1
10863,4377,7,1
10864,4378,26,3
10865,4378,39,5
10866,4379,58,5
10867,4380,24,1
10868,4380,22,2
10869,4380,51,5
10870,4380,13,3
10871,4381,37,5
10872,4381,7,2
10873,4381,41,4
10874,4382,60,5
10875,4382,38,3
10876,4382,50,4
10877,4383,33,1
10878,4384,53,2
10879,4384,13,4
10880,4385,63,2
10881,4385,3,2
10882,4385,41,4
10883,4385,64,1
10884,4386,12,5
10885,4386,4,4
10886,4386,13,3
10887,4387,44,2
10888,4387,70,3
10889,4387,33,3
10890,4387,28,4
10891,4388,3,1
10892,4388,42,1
10893,4389,21,4
10894,4389,70,4
10895,4389,38,4
10896,4389,30,5
10897,4390,50,5
10898,4390,56,4
10899,4391,46,2
10900,4391,67,4
10901,4391,19,4
10902,4392,42,3
10903,4392,17,1
10904,4392,45,1
10905,4393,19,2
10906,4393,62,1
10907,4393,34,5
10908,4393,14,5
10909,4394,45,5
10910,4394,69,2
10911,4395,39,1
10912,4395,18,3
10913,4396,26,2
10914,4397,52,3
10915,4397,24,1
10916,4397,60,3
10917,4398,51,3
10918,4398,21,1
10919,4398,3,2
10920,4399,39,2
10921,4400,36,5
10922,4400,13,2
10923,4401,42,5
10924,4401,68,3
10925,4401,47,4
10926,4402,63,3
10927,4402,11,5
10928,4402,66,3
10929,4402,21,4
10930,4403,71,5
10931,4403,43,1
10932,4403,53,1
10933,4403,62,2
10934,4404,13,5
10935,4405,60,1
10936,4405,63,3
10937,4405,41,5
10938,4405,46,3
10939,4406,12,4
10940,4406,29,2
10941,4406,4,4
10942,4407,32,2
10943,4408,19,2
10944,4408,48,1
10945,4409,2,3
10946,4409,65,4
10947,4409,64,3
10948,4409,36,3
10949,4410,62,5
10950,4410,36,4
10951,4410,44,2
10952,4411,18,4
10953,4411,53,4
10954,4411,31,1
10955,4412,11,5
10956,4412,34,3
10957,4413,62,2
10958,4413,27,2
10959,4414,14,3
10960,4414,63,5
10961,4415,11,5
10962,4415,47,2
10963,4416,64,3
10964,4417,55,1
10965,4418,6,5
10966,4418,16,1
10967,4418,34,4
10968,4419,64,4
